title,author,rating,ratings,score,cuntry ,published,image sm,image,link,AuthorLink,genre
Steve Jobs,Walter Isaacson, 4.15,"1,129,847",1.004,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511288482i/11084145._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511288482i/11084145._SY175_.jpg,https://goodreads.com/book/show/11084145-steve-jobs,https://www.goodreads.com/author/show/7111.Walter_Isaacson,NonFiction
Flu: The Story Of the Great Influenza Pandemic of 1918 and the Search for the Virus That Caused It,Gina Kolata, 3.91,7.29,997,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440930349i/763331._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440930349i/763331._SY175_.jpg,https://goodreads.com/book/show/763331.Flu,https://www.goodreads.com/author/show/16329.Gina_Kolata,NonFiction
Rubicon: The Last Years of the Roman Republic,Tom Holland, 4.20,17.60,994,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320470983i/91017._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320470983i/91017._SY175_.jpg,https://goodreads.com/book/show/91017.Rubicon,https://www.goodreads.com/author/show/52292.Tom_Holland,NonFiction
"Sex with the Queen: 900 Years of Vile Kings, Virile Lovers, and Passionate Politics",Eleanor Herman, 3.89,4.82,994,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166719842i/16179._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166719842i/16179._SY175_.jpg,https://goodreads.com/book/show/16179.Sex_with_the_Queen,https://www.goodreads.com/author/show/9990.Eleanor_Herman,NonFiction
America (The Book): A Citizen's Guide to Democracy Inaction,Jon   Stewart, 4.00,94.78,993,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1157224104i/706._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1157224104i/706._SX150_.jpg,https://goodreads.com/book/show/706.America_The_Book_,https://www.goodreads.com/author/show/466.Jon_Stewart,NonFiction
Set the Night on Fire: L.A. in the Sixties,Mike  Davis, 4.40,265.00,993,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572251064i/48610773._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572251064i/48610773._SY175_.jpg,https://goodreads.com/book/show/48610773-set-the-night-on-fire,https://www.goodreads.com/author/show/5289.Mike_Davis,NonFiction
Spiritual Midwifery,Ina May Gaskin, 4.38,5.91,991,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179013i/32129._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179013i/32129._SY175_.jpg,https://goodreads.com/book/show/32129.Spiritual_Midwifery,https://www.goodreads.com/author/show/18078.Ina_May_Gaskin,NonFiction
Under the Black Flag: The Romance and the Reality of Life Among the Pirates,David Cordingly, 3.68,8.50,991,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430491079i/49851._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430491079i/49851._SY175_.jpg,https://goodreads.com/book/show/49851.Under_the_Black_Flag,https://www.goodreads.com/author/show/3401.David_Cordingly,NonFiction
Pregnancy and Men,Pratik Patil, 3.91,47.00,991,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428083670i/25278965._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428083670i/25278965._SY175_.jpg,https://goodreads.com/book/show/25278965-pregnancy-and-men,https://www.goodreads.com/author/show/13769153.Pratik_Patil,NonFiction
Resilience: Adapt and Plan for the New Abnormal of the Covid-19 Coronavirus Pandemic,Gleb Tsipursky, 4.49,84.00,990,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588575448i/53280099._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588575448i/53280099._SY175_.jpg,https://goodreads.com/book/show/53280099-resilience,https://www.goodreads.com/author/show/9864034.Gleb_Tsipursky,NonFiction
Hammer of the Gods,Stephen Davis, 3.85,12.10,986,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388429932i/586516._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388429932i/586516._SY175_.jpg,https://goodreads.com/book/show/586516.Hammer_of_the_Gods,https://www.goodreads.com/author/show/35790.Stephen_Davis,NonFiction
Pro Truth: A Practical Plan for Putting Truth Back Into Politics,Gleb Tsipursky, 4.51,98.00,983,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568699327l/49813776._SX50_SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568699327l/49813776._SX150_.jpg,https://goodreads.com/book/show/49813776-pro-truth,https://www.goodreads.com/author/show/9864034.Gleb_Tsipursky,NonFiction
Leading Hybrid and Remote Teams: A Manual on Benchmarking to Best Practices for Competitive Advantage,Gleb Tsipursky, 4.29,28.00,980,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621561186i/58109010._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621561186i/58109010._SY175_.jpg,https://goodreads.com/book/show/58109010-leading-hybrid-and-remote-teams,https://www.goodreads.com/author/show/9864034.Gleb_Tsipursky,NonFiction
Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou, 4.40,227.40,975,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523311515i/37976541._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523311515i/37976541._SX150_.jpg,https://goodreads.com/book/show/37976541-bad-blood,https://www.goodreads.com/author/show/17575761.John_Carreyrou,NonFiction
1493: Uncovering the New World Columbus Created,Charles C. Mann, 4.11,17.81,974,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327900945i/9862761._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327900945i/9862761._SX150_.jpg,https://goodreads.com/book/show/9862761-1493,https://www.goodreads.com/author/show/22004.Charles_C_Mann,NonFiction
The Female Eunuch,Germaine Greer, 3.70,6.61,970,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312002051i/98532._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312002051i/98532._SX150_.jpg,https://goodreads.com/book/show/98532.The_Female_Eunuch,https://www.goodreads.com/author/show/56667.Germaine_Greer,NonFiction
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Eric    Weiner, 3.83,35.25,958,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347304179i/1918305._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347304179i/1918305._SY175_.jpg,https://goodreads.com/book/show/1918305.The_Geography_of_Bliss,https://www.goodreads.com/author/show/14589884.Eric_Weiner,NonFiction
Coming Into the Country,John McPhee, 4.22,6.68,954,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441496505i/79._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441496505i/79._SX150_.jpg,https://goodreads.com/book/show/79.Coming_Into_the_Country,https://www.goodreads.com/author/show/40.John_McPhee,NonFiction
How Doctors Think,Jerome Groopman, 3.93,12.15,945,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924069i/185897._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924069i/185897._SY175_.jpg,https://goodreads.com/book/show/185897.How_Doctors_Think,https://www.goodreads.com/author/show/108325.Jerome_Groopman,NonFiction
The Worst Journey in the World,Apsley Cherry-Garrard, 4.18,6.97,942,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388224063i/48503._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388224063i/48503._SY175_.jpg,https://goodreads.com/book/show/48503.The_Worst_Journey_in_the_World,https://www.goodreads.com/author/show/27180.Apsley_Cherry_Garrard,NonFiction
"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",M. Scott Peck, 4.06,92.64,934,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322673263i/347852._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322673263i/347852._SY175_.jpg,https://goodreads.com/book/show/347852.The_Road_Less_Traveled,https://www.goodreads.com/author/show/3061.M_Scott_Peck,NonFiction
The Lost Painting,Jonathan Harr, 3.82,30.67,929,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187150i/27398._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187150i/27398._SY175_.jpg,https://goodreads.com/book/show/27398.The_Lost_Painting,https://www.goodreads.com/author/show/7519.Jonathan_Harr,NonFiction
Letters to a Young Poet,Rainer Maria Rilke, 4.30,68.77,927,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321994947i/46199._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321994947i/46199._SY175_.jpg,https://goodreads.com/book/show/46199.Letters_to_a_Young_Poet,https://www.goodreads.com/author/show/7906.Rainer_Maria_Rilke,NonFiction
Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,Sheri  Fink, 3.91,28.54,927,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380120962i/17704902._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380120962i/17704902._SY175_.jpg,https://goodreads.com/book/show/17704902-five-days-at-memorial,https://www.goodreads.com/author/show/5783658.Sheri_Fink,NonFiction
The Hero With a Thousand Faces,Joseph Campbell, 4.13,37.81,926,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442885694i/588138._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442885694i/588138._SY175_.jpg,https://goodreads.com/book/show/588138.The_Hero_With_a_Thousand_Faces,https://www.goodreads.com/author/show/20105.Joseph_Campbell,NonFiction
Relativity: The Special and the General Theory,Albert Einstein, 4.20,19.85,914,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420607613i/15852._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420607613i/15852._SY175_.jpg,https://goodreads.com/book/show/15852.Relativity,https://www.goodreads.com/author/show/9810.Albert_Einstein,NonFiction
Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson, 4.22,55.23,905,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442800485i/18600._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442800485i/18600._SY175_.jpg,https://goodreads.com/book/show/18600.Touching_the_Void,https://www.goodreads.com/author/show/11193.Joe_Simpson,NonFiction
"The Big Year: A Tale of Man, Nature, and Fowl Obsession",Mark Obmascik, 3.97,4.79,902,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441094684i/478878._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441094684i/478878._SY175_.jpg,https://goodreads.com/book/show/478878.The_Big_Year,https://www.goodreads.com/author/show/267801.Mark_Obmascik,NonFiction
"The New Our Bodies, Ourselves: A Book by and for Women",Boston Women's Health Book Collective, 4.36,7.41,897,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1182424670i/1273281._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1182424670i/1273281._SX150_.jpg,https://goodreads.com/book/show/1273281.The_New_Our_Bodies_Ourselves,https://www.goodreads.com/author/show/56262.Boston_Women_s_Health_Book_Collective,NonFiction
The Swerve: How the World Became Modern,Stephen Greenblatt, 3.86,30.72,893,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564206209i/13707734._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564206209i/13707734._SY175_.jpg,https://goodreads.com/book/show/13707734-the-swerve,https://www.goodreads.com/author/show/4194881.Stephen_Greenblatt,NonFiction
"Rich Dad, Poor Dad",Robert T. Kiyosaki, 4.11,504.98,880,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388211242i/69571._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388211242i/69571._SY175_.jpg,https://goodreads.com/book/show/69571.Rich_Dad_Poor_Dad,https://www.goodreads.com/author/show/600.Robert_T_Kiyosaki,NonFiction
The Radium Girls: The Dark Story of America's Shining Women,Kate  Moore, 4.14,116.47,879,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496007867i/31409135._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496007867i/31409135._SY175_.jpg,https://goodreads.com/book/show/31409135-the-radium-girls,https://www.goodreads.com/author/show/16150223.Kate_Moore,NonFiction
Reviving Ophelia: Saving the Selves of Adolescent Girls,Mary Pipher, 3.88,25.54,867,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441333242i/159760._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441333242i/159760._SY175_.jpg,https://goodreads.com/book/show/159760.Reviving_Ophelia,https://www.goodreads.com/author/show/5773339.Mary_Pipher,NonFiction
April 1865: The Month That Saved America,Jay Winik, 4.15,11.93,863,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407706523i/55229._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407706523i/55229._SY175_.jpg,https://goodreads.com/book/show/55229.April_1865,https://www.goodreads.com/author/show/31145.Jay_Winik,NonFiction
Fermat's Enigma,Simon Singh, 4.28,28.51,862,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388182122i/38412._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388182122i/38412._SX150_.jpg,https://goodreads.com/book/show/38412.Fermat_s_Enigma,https://www.goodreads.com/author/show/10894.Simon_Singh,NonFiction
Chaos: Making a New Science,James Gleick, 4.03,35.77,856,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327941595i/64582._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327941595i/64582._SY175_.jpg,https://goodreads.com/book/show/64582.Chaos,https://www.goodreads.com/author/show/10401.James_Gleick,NonFiction
How to Lie with Statistics,Darrell Huff, 3.84,14.19,849,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427665814i/51291._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427665814i/51291._SX150_.jpg,https://goodreads.com/book/show/51291.How_to_Lie_with_Statistics,https://www.goodreads.com/author/show/28848.Darrell_Huff,NonFiction
The Second Sex,Simone de Beauvoir, 4.14,36.61,844,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327978178i/457264._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327978178i/457264._SY175_.jpg,https://goodreads.com/book/show/457264.The_Second_Sex,https://www.goodreads.com/author/show/5548.Simone_de_Beauvoir,NonFiction
Portrait of a Killer: Jack the Ripper - Case Closed,Patricia Cornwell, 3.48,34.56,840,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388307107i/6538._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388307107i/6538._SY175_.jpg,https://goodreads.com/book/show/6538.Portrait_of_a_Killer,https://www.goodreads.com/author/show/1025097.Patricia_Cornwell,NonFiction
The Republic,Plato, 3.95,187.98,840,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925655i/30289._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925655i/30289._SY175_.jpg,https://goodreads.com/book/show/30289.The_Republic,https://www.goodreads.com/author/show/879.Plato,NonFiction
Bobos in Paradise: The New Upper Class and How They Got There,David  Brooks, 3.63,4.14,839,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442024743i/106330._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442024743i/106330._SY175_.jpg,https://goodreads.com/book/show/106330.Bobos_in_Paradise,https://www.goodreads.com/author/show/3136576.David_Brooks,NonFiction
Maus I: A Survivor's Tale: My Father Bleeds History ,Art Spiegelman, 4.36,292.15,838,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1633636988i/15196._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1633636988i/15196._SX150_.jpg,https://goodreads.com/book/show/15196.Maus_I,https://www.goodreads.com/author/show/5117.Art_Spiegelman,NonFiction
